row,file,s_file,name,s_name,profile,first_statement,locals,numparms,parm_start,parm_size
200,acguns.qc,4227,AC_laser,4570,0,5034,0,3,4105,33100000
201,acguns.qc,4227,LaunchLaser,4596,0,5085,6,2,4139,33000000
202,acguns.qc,4227,AC_rocket,4647,0,5133,0,3,4170,33100000
203,acguns.qc,4227,mine_boom,4657,0,5188,0,0,4206,00000000
204,acguns.qc,4227,mine_activated,4667,0,5205,0,0,4216,00000000
205,acguns.qc,4227,bomb_rotate,4682,0,5235,0,0,4242,00000000
206,acguns.qc,4227,AC_bomb,4699,0,5291,0,3,4282,33100000
207,acguns.qc,4227,AC_mine,4707,0,5346,0,3,4314,33100000
208,acguns.qc,4227,paveway_fly,4715,0,5390,6,0,4339,00000000
209,acguns.qc,4227,AC_paveway,4742,0,5486,10,3,4431,33100000
210,acguns.qc,4227,detpak_boom,4753,0,5577,0,0,4498,00000000
211,acguns.qc,4227,detpak_active,4765,0,5670,0,0,4551,00000000
212,acguns.qc,4227,detpak_fall,4779,0,5691,0,0,4564,00000000
213,acguns.qc,4227,AC_detpak,4813,0,5747,0,2,4592,33000000
214,acguns.qc,4227,ACmissile_home,4837,0,5795,22,0,4620,00000000
215,acguns.qc,4227,AC_seekingmissile,4889,0,5989,0,4,4784,33110000
216,acguns.qc,4227,AC_heatseeker,4907,0,6065,0,3,4830,33100000
217,acguns.qc,4227,AC_miniseeker,4921,0,6102,0,3,4854,33100000
218,acguns.qc,4227,AC_bigseeker,4935,0,6139,0,3,4877,33100000
219,acguns.qc,4227,AC_sidewinder,4964,0,6176,0,3,4900,33100000
220,acguns.qc,4227,AC_amraam,4995,0,6213,0,3,4924,33100000
221,acguns.qc,4227,AC_stinger,5021,0,6250,0,3,4949,33100000
222,acguns.qc,4227,AC_maverick,5048,0,6287,0,3,4973,33100000
223,acguns.qc,4227,AC_hellfire,5076,0,6324,0,3,4997,33100000
224,acguns.qc,4227,s_pexplode0,5088,0,6361,0,0,5023,00000000
225,acguns.qc,4227,s_pexplode1,5100,0,6363,0,0,5024,00000000
226,acguns.qc,4227,s_pexplode2,5112,0,6365,0,0,5025,00000000
227,acguns.qc,4227,s_pexplode3,5124,0,6367,0,0,5026,00000000
228,acguns.qc,4227,s_pexplode4,5136,0,6369,0,0,5027,00000000
229,acguns.qc,4227,s_pexplode5,5148,0,6371,0,0,5028,00000000
230,acguns.qc,4227,PlasmaExplosion,5179,0,6373,0,0,5029,00000000
231,acguns.qc,4227,Plasma_Watercheck,5195,0,6386,1,0,5037,00000000
232,acguns.qc,4227,ACplasma_touch,5226,0,6421,1,0,5053,00000000
233,acguns.qc,4227,AC_plasma,5279,0,6465,0,3,5085,33100000
234,acguns.qc,4227,flare_touch,5289,0,6523,0,0,5128,00000000
235,acguns.qc,4227,AC_Flare,5326,0,6527,1,0,5128,00000000
236,ac.qc,5335,cammy_think,5341,0,6613,0,0,5193,00000000
237,ac.qc,5335,target_think,5353,0,6626,0,0,5200,00000000
238,ac.qc,5335,vehicle_think,5366,0,6639,0,0,5207,00000000
